,text_id,cohesion,syntax,vocabulary,phraseology,grammar,conventions,word_count,miss_count,bos_count,week_months,small_count,miss_rate,small_rate,log_miss_rate,log_small_rate,sample,fold,DeB-cohesion,DeB-syntax,DeB-vocabulary,DeB-phraseology,DeB-rammar,DeB-conventions,style,whitespace,locale-violation,misspelling,typographical,inconsistency,duplication,uncategorized,grammar_mistakes,error_length,sum_mistakes
1591,79662DEC0A1B,2.5,2.0,2.5,2.0,2.0,3.0,790,0,8,0,8,0.0,0.010126582278481,0.0,0.0100756519887416,0.0100756519887416,3,2.8847656,2.7050781,3.0859375,2.6601562,2.3535156,2.8359375,1,2,0,3,7,0,0,0,10,149,23
1592,79786E273D1A,3.5,3.0,3.0,3.0,3.5,2.0,593,52,5,0,5,0.087689713322091,0.0084317032040472,0.084055917798047,0.0083963549529063,0.1344802316499769,3,2.7929688,2.7460938,2.9785156,2.8242188,2.859375,2.0878906,3,1,0,89,8,0,0,0,9,747,110
1593,7982F5F494E2,3.0,2.5,3.0,3.0,3.5,2.0,233,1,4,0,4,0.0042918454935622,0.0171673819742489,0.0042826617920009,0.0170216875694305,0.0234456802574319,3,3.0820312,2.9570312,3.3085938,3.265625,3.2929688,2.8847656,2,4,0,4,3,0,0,0,2,55,15
1594,7999A063F80E,3.5,3.5,3.0,3.5,3.5,3.5,353,2,2,0,2,0.0056657223796034,0.0056657223796034,0.0056497325421191,0.0056497325421191,0.0141243313552978,2,3.5253906,3.6503906,3.59375,3.7558594,3.7402344,3.6210938,0,0,0,1,8,0,0,0,1,69,10
1595,79AC659EC790,3.5,3.5,4.0,4.0,4.0,4.5,293,0,1,0,1,0.0,0.0034129692832764,0.0,0.0034071583216143,0.0034071583216143,0,3.7617188,3.4882812,3.4804688,3.3476562,3.1992188,3.6503906,2,1,0,1,1,0,0,0,2,68,7
1596,79BE4A2D8223,3.0,3.5,3.0,3.5,3.0,4.0,733,1,5,0,5,0.0013642564802182,0.0068212824010914,0.0013633267278641,0.0067981227138209,0.0088431128056171,3,3.0117188,2.7851562,3.0195312,2.7988281,2.5507812,2.9433594,0,1,0,7,13,0,0,0,13,165,34
1597,79D634E4575F,3.5,3.5,3.0,3.5,3.5,2.5,588,15,0,0,0,0.0255102040816326,0.0,0.0251902488285584,0.0,0.0377853732428377,1,3.8710938,3.5566406,3.6601562,3.4726562,3.3320312,3.40625,0,0,0,22,0,0,1,0,5,216,28
1598,79F917A8CFEC,4.0,3.0,3.5,4.0,4.0,3.5,359,3,1,0,1,0.0083565459610027,0.0027855153203342,0.0083218233374922,0.0027816429618767,0.0152643779681151,3,3.6210938,3.6503906,3.8007812,3.6816406,3.5976562,3.6289062,0,0,0,4,3,0,1,0,1,65,9
1599,79F961AE9A04,3.5,3.0,3.5,3.5,4.0,3.5,345,1,4,0,4,0.0028985507246376,0.0115942028985507,0.0028943580263645,0.0115275051710674,0.0158690422106142,2,3.3164062,3.0898438,3.1972656,3.1933594,3.4433594,3.1855469,1,0,0,9,7,0,0,0,1,85,18
1600,7A0A80926A0D,2.5,3.0,2.5,2.0,2.5,2.0,368,45,4,0,4,0.1222826086956521,0.0108695652173913,0.1153646547921017,0.0108109161042156,0.1838578982923683,3,2.4550781,2.3554688,2.5585938,2.2988281,2.3339844,1.9140625,0,11,0,84,0,0,1,0,4,504,100
1601,7A239E4D1966,4.0,3.5,4.0,3.5,3.0,3.0,297,3,1,0,1,0.0101010101010101,0.0033670033670033,0.0100503358535015,0.0033613477027049,0.0184368514829571,3,3.4179688,3.2558594,3.3867188,3.2597656,3.3554688,3.265625,0,0,0,3,2,0,0,0,2,38,7
1602,7A25BCF70487,2.5,3.0,3.0,3.5,2.5,2.5,204,3,2,0,2,0.0147058823529411,0.0098039215686274,0.0145987994211526,0.0097561749453646,0.0316543740770936,0,2.9921875,3.0332031,2.953125,2.9785156,3.0078125,2.9511719,1,1,0,11,2,0,0,0,2,69,17
1603,7A552DBA7D71,4.0,3.5,3.5,3.5,3.0,3.5,464,0,1,0,1,0.0,0.0021551724137931,0.0,0.002152853361101,0.002152853361101,3,3.5898438,3.1992188,3.4101562,3.1992188,3.0507812,3.1914062,0,1,0,4,0,0,0,0,3,56,8
1604,7A6599531E9C,2.5,2.5,3.0,2.5,2.0,3.0,361,3,4,0,4,0.0083102493074792,0.0110803324099723,0.0082759093038596,0.0110193952496104,0.0234332592053999,2,2.5957031,2.4472656,2.5605469,2.4023438,2.1953125,2.5800781,0,2,0,3,0,0,0,0,5,88,10
1605,7A66900A3812,2.5,2.0,2.5,2.5,2.0,2.5,807,19,1,0,1,0.023543990086741,0.0012391573729863,0.0232711052510291,0.0012383902511466,0.0361450481276903,2,2.8007812,2.8105469,3.0214844,2.7480469,2.5976562,2.4550781,8,3,0,27,14,0,1,0,17,1264,70
1606,7A68E1FB7863,4.0,3.5,4.0,3.5,3.0,4.0,522,1,0,0,0,0.0019157088122605,0.0,0.0019138761822841,0.0,0.0028708142734262,0,3.8691406,3.4316406,3.4726562,3.2246094,2.9101562,3.4628906,1,1,0,4,6,0,0,0,4,106,16
1607,7A7660BBEE86,3.5,2.5,3.0,3.0,2.0,2.5,1154,5,0,0,0,0.0043327556325823,0.0,0.0043233962717068,0.0,0.0064850944075602,1,2.7773438,2.5507812,2.9570312,2.640625,2.3925781,2.6445312,0,0,0,18,23,0,2,0,9,284,52
1608,7A7D7BC53938,3.5,3.0,3.0,3.0,3.0,2.5,283,18,2,0,2,0.0636042402826855,0.0070671378091872,0.0616633671056381,0.0070422826254129,0.0995373332838701,3,2.8789062,2.7285156,2.8046875,2.8769531,2.7089844,2.234375,0,1,0,29,2,0,0,0,1,186,33
1609,7A89CCBBD747,2.0,2.5,3.0,2.5,2.0,2.0,377,20,4,0,4,0.053050397877984,0.0106100795755968,0.0516910932391797,0.0105541876786901,0.0880908275374597,0,2.7070312,2.5976562,2.8398438,2.5957031,2.5039062,2.4257812,0,0,0,34,2,0,0,1,3,244,40
1610,7AAE019F70D6,3.5,3.5,3.5,3.5,3.0,3.5,452,7,1,0,1,0.0154867256637168,0.0022123893805309,0.0153680302283139,0.0022099456508028,0.0252619909932737,3,3.3398438,3.03125,3.2226562,3.1074219,3.1425781,2.8574219,0,0,0,26,5,0,1,0,2,165,34
1611,7AB87BA4342F,3.5,3.0,3.5,3.5,3.0,2.5,344,5,0,0,0,0.0145348837209302,0.0,0.0144302648290288,0.0,0.0216453972435432,3,2.9628906,3.0078125,3.1835938,3.1210938,2.9492188,3.171875,0,1,0,4,2,0,0,0,4,694,11
1612,7ABD75EA7CBC,3.5,3.5,3.5,3.5,3.0,4.0,431,3,0,0,0,0.0069605568445475,0.0,0.0069364439966571,0.0,0.0104046659949857,2,3.7128906,3.5273438,3.6445312,3.4570312,3.359375,3.5097656,2,0,0,5,3,0,1,0,2,79,13
1613,7AC357DAA5D7,4.0,3.5,4.0,4.0,3.0,3.5,401,1,2,0,2,0.0024937655860349,0.0049875311720698,0.0024906613124518,0.0049751346401137,0.0087111266087914,0,3.7773438,3.609375,3.6191406,3.578125,3.5820312,3.3496094,0,6,0,6,1,0,1,0,2,68,16
1614,7AC5AC48813D,3.0,3.0,3.0,3.0,3.0,2.5,294,9,1,0,1,0.0306122448979591,0.0034013605442176,0.0301530381706874,0.0033955890011381,0.0486251462571692,3,2.8007812,2.8515625,2.828125,2.8613281,2.875,2.5292969,3,1,0,26,0,0,0,0,3,194,33
1615,7ACF284A8B7C,2.5,2.5,3.0,2.5,2.5,2.5,527,0,3,0,3,0.0,0.0056925996204933,0.0,0.0056764580048051,0.0056764580048051,2,3.2304688,2.8378906,3.0839844,2.828125,2.5488281,3.0410156,0,0,0,2,9,0,0,0,2,59,13
1616,7AF7DC456D3C,3.5,4.0,4.0,4.0,3.5,4.5,203,1,0,0,0,0.0049261083743842,0.0,0.0049140148024291,0.0,0.0073710222036437,3,3.2304688,3.4335938,3.4433594,3.5878906,3.578125,3.5,1,1,0,0,0,0,0,0,0,8,2
1617,7B00EEFA1313,2.0,2.0,2.5,2.5,2.0,2.5,257,12,2,0,2,0.046692607003891,0.0077821011673151,0.0456352947066193,0.0077519768043179,0.0762049188642469,0,2.2421875,2.0800781,2.3710938,2.1308594,2.0839844,2.2460938,0,2,0,26,1,0,0,0,5,225,34
1618,7B0430EDACBA,4.0,3.0,3.5,3.5,3.5,3.5,532,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,3.4316406,3.1796875,3.5722656,3.3710938,3.109375,3.2851562,0,1,0,10,3,0,0,0,5,86,19
1619,7B0C76128726,3.5,4.0,3.0,3.5,3.5,3.5,380,1,0,0,0,0.0026315789473684,0.0,0.0026281224062694,0.0,0.0039421836094041,1,3.2070312,3.0605469,3.3398438,3.1601562,2.9746094,3.1386719,0,0,0,2,1,0,0,0,4,36,7
1620,7B1B2E8F7E89,3.0,2.5,3.5,2.5,3.0,3.5,306,2,0,0,0,0.0065359477124183,0.0,0.0065146810211936,0.0,0.0097720215317905,2,3.1289062,3.1191406,3.2460938,3.0976562,3.1875,3.2441406,0,0,0,8,0,0,0,0,6,108,14
1621,7B2B2910BB90,2.5,2.5,3.0,2.5,3.5,3.5,393,1,6,0,6,0.0025445292620865,0.015267175572519,0.0025412974286725,0.0151518050206022,0.018963751163611,1,2.7460938,2.7929688,2.9082031,2.8554688,2.8730469,2.6601562,0,1,0,10,5,0,0,0,7,116,23
1622,7B38A110CC94,4.0,3.0,3.5,3.0,2.5,3.5,688,4,1,0,1,0.005813953488372,0.001453488372093,0.0057971176843259,0.0014524330803148,0.0101481096068036,2,3.625,3.1933594,3.6132812,3.3496094,3.1621094,3.4003906,1,1,0,2,7,0,1,0,6,94,18
1623,7B4B838D8360,2.5,3.0,3.0,3.0,2.5,2.0,450,41,1,0,1,0.0911111111111111,0.0022222222222222,0.0871965450301551,0.0022197567383128,0.1330145742835455,1,2.9746094,2.6191406,2.9902344,2.7304688,2.5078125,2.3144531,1,0,0,56,3,0,0,0,6,516,66
1624,7B557B2F27CE,2.5,2.5,3.0,2.5,3.0,2.5,442,4,0,0,0,0.0090497737556561,0.0,0.0090090699423659,0.0,0.0135136049135488,2,3.1523438,3.0488281,3.25,3.0507812,3.1679688,2.8125,0,0,0,37,0,0,1,0,4,210,42
1625,7B5BC2343286,2.5,2.5,3.0,2.5,2.0,3.0,600,0,1,0,1,0.0,0.0016666666666666,0.0,0.0016652793190612,0.0016652793190612,0,2.8769531,2.7675781,3.0371094,2.7734375,2.625,2.9433594,2,1,0,1,8,0,0,0,10,132,22
1626,7B5F5B33B566,3.0,3.0,4.0,3.5,3.0,3.0,492,3,2,0,2,0.0060975609756097,0.0040650406504065,0.0060790460763821,0.0040568006956144,0.0131753698101877,2,3.2714844,3.0136719,3.5214844,3.2910156,3.2226562,2.9824219,0,1,0,3,3,0,0,0,4,66,11
1627,7B6FA03518AE,3.5,3.5,3.5,3.0,3.0,3.5,371,2,1,0,1,0.0053908355795148,0.0026954177897574,0.0053763570363804,0.0026917916657113,0.010756327220282,2,3.140625,3.0976562,3.203125,3.0996094,3.1171875,3.3632812,0,0,0,2,3,0,0,0,1,34,6
1628,7B802407D629,3.0,3.0,3.0,3.0,3.5,3.0,499,1,1,0,1,0.002004008016032,0.002004008016032,0.0020020026706729,0.0020020026706729,0.0050050066766824,1,4.0,3.8789062,3.9804688,3.6445312,3.7773438,3.8535156,3,0,0,9,1,0,0,0,0,70,13
1629,7B8400D217C1,2.0,2.0,2.5,2.0,2.0,2.0,462,4,6,0,6,0.0086580086580086,0.0129870129870129,0.0086207430439069,0.0129034048359077,0.0258345194017682,1,2.4355469,2.2832031,2.8984375,2.3046875,2.1933594,2.5488281,0,0,0,23,0,0,1,0,3,112,27
1630,7BBB35F9D1BD,3.5,3.0,3.0,3.5,3.5,3.0,352,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3,3.2617188,3.1171875,3.2851562,3.3007812,3.3789062,3.4003906,3,0,0,5,7,0,2,0,6,168,23
1631,7BC73C8FBDBC,3.5,3.0,3.0,3.0,2.5,2.5,409,0,4,0,4,0.0,0.0097799511002444,0.0,0.009732436918231,0.009732436918231,3,3.3789062,3.15625,3.2441406,3.1132812,2.8710938,3.2617188,0,0,0,1,5,0,0,0,8,82,14
1632,7C08DA95AE9A,3.0,3.0,3.0,2.5,2.5,3.0,420,0,1,0,1,0.0,0.0023809523809523,0.0,0.0023781224049674,0.0023781224049674,3,3.34375,3.078125,3.296875,3.1992188,3.046875,3.234375,0,0,0,1,1,0,1,0,2,24,5
1633,7C14A6539215,3.0,3.5,3.5,3.5,3.0,3.0,565,0,3,0,3,0.0,0.0053097345132743,0.0,0.0052956875747105,0.0052956875747105,3,3.5410156,3.1816406,3.3691406,3.0820312,2.90625,3.3007812,0,10,0,2,2,0,0,0,5,82,19
1634,7C2650EEA2B6,4.5,4.5,4.5,4.0,4.0,4.5,477,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3,4.5664062,4.1953125,4.1289062,3.9960938,3.8632812,4.1796875,1,1,0,0,4,0,0,0,2,51,8
1635,7C31C5E519FF,3.0,2.5,3.0,3.0,3.0,2.5,355,10,4,0,4,0.028169014084507,0.0112676056338028,0.0277795641070756,0.011204599012863,0.0528739451734765,3,2.8769531,2.8203125,3.0,2.921875,2.9804688,2.6230469,1,2,0,47,3,0,0,0,1,227,54
1636,7C4960DF5CB8,2.5,3.0,3.5,3.5,3.0,2.5,634,17,0,0,0,0.0268138801261829,0.0,0.0264606877713433,0.0,0.039691031657015,2,2.8261719,2.8164062,3.3085938,3.0195312,2.9199219,2.6816406,1,11,0,38,3,0,0,0,8,347,61
1637,7C54D7484145,2.5,3.0,3.5,3.0,3.0,3.0,381,1,11,0,11,0.0026246719160104,0.0288713910761154,0.0026212334798742,0.0284624646637616,0.0323943148835731,2,3.0175781,3.0390625,3.2539062,3.1132812,3.1484375,2.9179688,1,15,0,11,4,0,0,0,2,98,33
1638,7C5E4E2779BF,2.5,2.5,2.5,2.0,2.0,2.0,644,1,1,0,1,0.0015527950310559,0.0015527950310559,0.0015515906914188,0.0015515906914188,0.0038789767285471,2,3.1132812,3.0058594,3.4257812,2.9707031,2.8125,3.1816406,0,0,0,3,1,0,3,0,6,103,13
1639,7C6ED140EF65,3.0,3.5,3.0,4.0,3.5,2.5,380,2,1,0,1,0.0052631578947368,0.0026315789473684,0.0052493558861437,0.0026281224062694,0.010502156235485,0,3.1992188,3.2402344,3.3535156,3.3183594,3.4335938,3.3027344,0,0,0,9,5,0,0,0,5,110,19
1640,7CAFF57E1775,4.5,5.0,5.0,4.5,5.0,4.0,456,6,3,0,3,0.0131578947368421,0.006578947368421,0.0130720815673527,0.006557400546159,0.026165522897188,3,3.4570312,3.4570312,3.6601562,3.4316406,3.4179688,3.125,1,2,0,8,1,0,0,0,3,146,15
1641,7CB712FD1253,4.0,3.5,4.0,3.5,3.5,3.0,604,2,1,0,1,0.0033112582781456,0.0016556291390728,0.0033057881344994,0.0016542600960264,0.0066129422977755,0,3.0722656,2.8789062,3.2929688,3.1972656,3.2148438,2.9746094,1,0,0,7,14,0,1,0,6,168,29
1642,7CBB1B6F4E25,3.5,3.5,4.0,4.0,3.5,3.0,509,14,0,0,0,0.0275049115913556,0.0,0.0271334475144002,0.0,0.0407001712716003,1,3.6289062,3.2929688,3.3945312,3.21875,3.1875,3.1621094,0,3,0,17,5,0,0,0,4,163,29
1643,7CC4A8E1948E,2.5,2.5,2.5,3.0,2.0,2.0,686,5,5,0,5,0.0072886297376093,0.0072886297376093,0.0072621960417846,0.0072621960417846,0.0181554901044617,0,2.6835938,2.5488281,2.8320312,2.4921875,2.3105469,2.5097656,1,12,0,8,4,0,0,0,20,251,45
1644,7CCC4CDC5CF0,3.5,3.5,3.5,3.5,3.5,4.0,431,1,3,0,3,0.0023201856148491,0.0069605568445475,0.0023174981403624,0.0069364439966571,0.0104126912072008,3,3.5,3.2929688,3.4316406,3.3554688,3.3320312,3.2871094,1,1,0,0,2,0,1,0,1,40,6
1645,7CDB47E88B39,3.5,4.0,3.5,4.0,4.5,4.5,424,1,0,0,0,0.0023584905660377,0.0,0.0023557136924589,0.0,0.0035335705386884,3,3.8027344,3.7871094,3.7070312,3.8242188,3.9726562,3.9257812,0,0,0,1,1,0,0,0,0,14,2
1646,7CFA22351B27,3.0,3.5,3.0,3.5,3.5,3.5,302,6,3,0,3,0.0198675496688741,0.009933774834437,0.0196727655987049,0.0098847592325419,0.0393939076305993,1,3.390625,3.2695312,3.4335938,3.4628906,3.6503906,3.0761719,0,0,0,10,2,0,0,0,1,86,13
1647,7D0CE6E00B68,2.0,2.5,2.5,2.5,2.5,2.5,222,1,0,0,0,0.0045045045045045,0.0,0.0044943895878392,0.0,0.0067415843817589,3,2.5527344,2.6621094,2.9628906,2.921875,3.125,2.8242188,0,0,0,4,1,0,0,0,0,20,5
1648,7D1825E2F4AD,3.5,2.5,2.5,2.5,3.0,3.0,322,8,0,0,0,0.0248447204968944,0.0,0.0245411089161176,0.0,0.0368116633741764,3,3.1269531,2.8691406,3.0097656,2.9941406,2.9238281,2.7519531,0,12,0,12,2,0,0,0,1,112,27
1649,7D2D5053D947,3.5,3.0,3.5,4.0,2.5,3.5,390,1,2,0,2,0.0025641025641025,0.0051282051282051,0.0025608208616736,0.0051151006667704,0.0089563319592808,3,3.1542969,2.9511719,3.1152344,3.0136719,2.7753906,3.015625,0,0,0,3,1,0,0,0,5,76,9
1650,7D519DA76B29,3.5,3.5,3.0,3.5,4.0,4.0,470,3,1,0,1,0.0063829787234042,0.002127659574468,0.0063626937878286,0.0021253993123135,0.0116694399940565,1,3.5898438,3.5429688,3.765625,3.6992188,3.6289062,3.5878906,5,0,0,8,1,0,0,0,3,70,17
1651,7D94F809823A,3.0,3.5,4.0,4.0,3.0,4.0,454,1,6,0,6,0.0022026431718061,0.013215859030837,0.0022002209096023,0.0131292914417928,0.0164296228061963,0,3.609375,3.3398438,3.5878906,3.5117188,3.2460938,3.1875,0,1,0,5,0,0,0,0,5,84,11
1652,7D955FAD0C73,4.0,4.0,4.0,3.5,3.0,3.0,692,6,1,0,1,0.0086705202312138,0.0014450867052023,0.0086331471447028,0.0014440435722336,0.0143937642892879,3,3.65625,3.4121094,3.7695312,3.4179688,3.2617188,3.3964844,0,1,0,23,5,0,0,0,3,135,32
1653,7D98C85F9223,3.0,4.0,3.5,3.5,3.5,3.0,435,23,8,0,8,0.0528735632183908,0.0183908045977011,0.0515231530255008,0.0182237389564514,0.0955084684947026,2,3.5820312,3.4414062,3.6132812,3.5976562,3.3808594,3.0976562,0,0,0,30,1,0,0,0,3,242,34
1654,7DAD3B639FB4,3.0,3.0,3.5,4.0,3.5,2.5,539,6,0,0,0,0.0111317254174397,0.0,0.0110702237542468,0.0,0.0166053356313703,1,3.3378906,3.2460938,3.6152344,3.4804688,3.3222656,3.34375,0,0,0,9,1,0,0,0,1,91,11
1655,7DB5E5FA8324,3.0,3.0,3.5,3.0,3.0,4.0,407,1,6,0,6,0.0024570024570024,0.0147420147420147,0.0024539889615667,0.0146344075184377,0.0183153909607879,2,2.9863281,2.9648438,3.0761719,2.9179688,2.7207031,3.0078125,0,1,0,3,5,0,1,0,1,65,11
1656,7DBE22D9F0DA,2.5,2.0,3.0,2.5,3.0,2.0,348,0,2,0,2,0.0,0.0057471264367816,0.0,0.005730674708985,0.005730674708985,1,2.8769531,2.7773438,3.0410156,2.9570312,2.8066406,2.6660156,0,4,0,2,4,0,0,0,3,59,13
1657,7DC02C918305,2.5,2.5,3.0,3.0,2.0,2.0,342,0,4,0,4,0.0,0.0116959064327485,0.0,0.0116280379951189,0.0116280379951189,2,2.8535156,2.6777344,2.9121094,2.7773438,2.5410156,2.7695312,2,0,0,16,2,0,0,0,6,93,26
1658,7DDFB0CA2BF8,2.5,3.0,3.0,2.5,3.0,3.0,635,0,5,0,5,0.0,0.0078740157480314,0.0,0.0078431774610258,0.0078431774610258,3,2.9042969,2.8515625,3.0585938,2.7890625,2.59375,2.9042969,0,2,0,3,5,0,1,0,17,177,28
1659,7DDFF6DA8655,3.5,4.0,3.5,3.5,4.0,3.0,433,1,0,0,0,0.0023094688221709,0.0,0.002306806097915,0.0,0.0034602091468726,1,3.6152344,3.4746094,3.6289062,3.4570312,3.4023438,3.4335938,0,1,0,4,3,0,0,0,2,64,10
1660,7E109A7AC169,3.0,3.5,3.0,3.0,2.5,3.0,553,1,3,0,3,0.0018083182640144,0.0054249547920434,0.001806685224949,0.0054102927282474,0.008120320565671,2,3.5507812,3.4648438,3.6972656,3.4785156,3.2695312,3.4628906,1,1,0,4,7,0,0,0,2,96,15
1661,7E29ACA46157,3.0,3.5,3.0,3.5,2.5,3.0,1059,2,12,0,12,0.0018885741265344,0.0113314447592068,0.0018867930125766,0.0112677248463422,0.0140979143652072,1,3.1269531,2.9257812,3.3222656,2.9882812,2.9648438,3.0703125,3,2,0,7,7,0,1,0,8,163,28
1662,7E48A7A7B400,4.0,4.0,4.0,4.5,4.0,4.0,401,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,4.0664062,3.8378906,3.9003906,3.7871094,3.8007812,4.0234375,3,0,0,2,1,0,0,0,2,50,8
1663,7E530A20DA68,3.5,3.5,4.0,3.5,4.0,3.0,487,10,0,0,0,0.0205338809034907,0.0,0.0203259030140389,0.0,0.0304888545210583,3,3.3398438,3.2617188,3.6289062,3.1679688,3.3066406,3.1835938,3,1,0,10,8,0,0,0,2,163,24
1664,7E5F489C8CE4,3.0,2.5,4.0,3.0,3.5,4.0,352,3,0,0,0,0.0085227272727272,0.0,0.0084866138773187,0.0,0.012729920815978,0,3.03125,2.9355469,3.3027344,2.9609375,2.9394531,3.1660156,0,0,0,3,1,0,0,0,1,35,5
1665,7E669FF93EB9,3.5,3.0,3.0,3.5,3.0,2.5,749,1,6,0,6,0.0013351134846461,0.0080106809078771,0.0013342230131366,0.0079787657318053,0.0099801002515103,1,3.3964844,2.9863281,3.4726562,3.0332031,2.9472656,3.0527344,1,0,0,22,11,0,0,0,7,143,41
1666,7E9D8E4921CD,3.0,2.5,2.5,2.5,3.0,2.5,312,4,6,0,6,0.0128205128205128,0.0192307692307692,0.0127390257774297,0.0190481949706944,0.0381567336368389,2,2.4902344,2.4433594,2.6699219,2.4648438,2.5292969,2.5742188,0,1,0,4,7,0,0,0,4,67,16
1667,7EA986233EDA,3.5,2.5,3.5,3.0,3.0,3.0,455,0,1,0,1,0.0,0.0021978021978021,0.0,0.0021953905634356,0.0021953905634356,0,3.2617188,3.0410156,3.3164062,3.0898438,2.9199219,3.1855469,3,0,0,4,4,0,0,0,4,100,15
1668,7EB7BB90A2F0,2.5,3.0,3.0,2.5,2.5,2.5,243,9,2,0,2,0.037037037037037,0.0082304526748971,0.0363676441708747,0.0081967672041784,0.0627482334604906,3,2.9980469,3.0,3.1796875,3.0820312,2.9296875,2.8417969,1,1,0,16,3,0,0,0,3,159,24
1669,7EEB8E9614C2,3.5,3.5,3.0,3.0,2.0,3.5,251,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3.0039062,2.7402344,2.9628906,2.7617188,2.7265625,3.078125,2,0,0,2,4,0,0,0,5,69,13
1670,7EED34A43536,3.5,3.5,3.0,3.5,2.5,3.0,634,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,3.3652344,3.09375,3.3398438,2.9140625,2.6015625,3.3398438,1,1,0,1,9,0,0,0,13,143,25
1671,7F0703CF058E,2.5,2.5,3.0,2.5,2.5,3.0,624,1,2,0,2,0.0016025641025641,0.0032051282051282,0.0016012813669738,0.0032000027306708,0.0056019247811315,3,3.4941406,3.2851562,3.5683594,3.3378906,3.1074219,3.3476562,2,0,0,6,5,0,0,0,3,97,16
1672,7F0B7DDE89B2,2.0,3.0,2.5,3.0,3.0,3.0,211,2,3,0,3,0.0094786729857819,0.0142180094786729,0.0094340322333587,0.014117881545785,0.028268929895823,0,3.1230469,2.9238281,3.0976562,2.8671875,2.8496094,3.1601562,0,0,0,4,1,0,0,0,1,55,6
1673,7F1E8663BAE8,3.0,3.5,3.5,3.0,3.0,3.5,486,2,3,0,3,0.0041152263374485,0.0061728395061728,0.0041067819526535,0.0061538655743782,0.0123140385033585,0,3.4804688,3.078125,3.2246094,2.9550781,2.7363281,3.2617188,0,0,0,1,5,0,0,0,18,113,24
1674,7F1F55F771F9,3.5,3.5,3.5,3.5,3.0,3.0,334,8,6,0,6,0.0239520958083832,0.0179640718562874,0.0236697440859047,0.0178046246335066,0.0533092407623637,0,3.0566406,2.9375,3.1171875,2.8554688,2.7695312,2.9179688,0,1,0,4,9,0,0,0,3,127,17
1675,7F21F77E9AA3,3.5,3.0,3.5,4.0,2.5,3.5,460,1,2,0,2,0.0021739130434782,0.0043478260869565,0.0021715535135079,0.0043384015985981,0.00759573186886,0,3.2128906,2.96875,3.2460938,2.9667969,2.7734375,3.1171875,1,0,0,6,2,0,0,1,5,107,15
1676,7F336F4B9442,2.5,2.5,3.0,3.0,2.0,2.5,593,0,11,0,11,0.0,0.0185497470489038,0.0,0.0183797989370893,0.0183797989370893,3,2.8535156,2.7402344,3.0097656,2.7714844,2.5761719,2.875,0,0,0,21,9,0,1,0,5,138,36
1677,7F4706C105DE,4.0,3.0,3.5,3.5,3.5,3.0,784,1,2,0,2,0.0012755102040816,0.0025510204081632,0.0012746974320005,0.0025477720787987,0.0044598182267995,2,3.1074219,3.0019531,3.3808594,3.1679688,3.1660156,3.1386719,5,0,0,13,16,0,0,0,2,150,36
1678,7F6795CE405C,3.0,2.5,3.0,3.0,2.0,3.5,288,1,2,0,2,0.0034722222222222,0.0069444444444444,0.0034662079764863,0.0069204428445737,0.0121197548093032,3,2.8261719,2.6015625,2.9511719,2.7304688,2.6367188,2.875,0,0,0,2,11,0,0,0,4,85,17
1679,7FB017FAC682,2.5,2.5,2.5,2.5,3.0,2.5,478,3,0,0,0,0.006276150627615,0.0,0.0062565376143051,0.0,0.0093848064214577,2,3.0273438,3.0449219,3.25,3.2128906,3.1992188,3.0351562,1,0,0,12,5,0,0,0,5,130,23
1680,7FB1724D76FF,3.0,3.0,2.5,2.5,3.0,2.0,366,10,5,0,5,0.0273224043715847,0.0136612021857923,0.0269558099885282,0.0135687292060687,0.0540024441888612,0,2.7871094,2.921875,2.8496094,2.7128906,2.640625,2.65625,0,1,0,22,4,0,0,0,5,272,32
1681,7FED050A6D55,3.0,3.0,4.0,3.0,3.0,3.5,228,0,1,0,1,0.0,0.0043859649122807,0.0,0.0043763745997987,0.0043763745997987,3,3.4433594,3.2148438,3.3535156,3.1738281,3.2773438,3.3632812,0,0,0,0,1,0,1,0,3,45,5
1682,7FF600C1F829,4.0,4.0,4.0,4.5,3.5,4.0,842,3,1,0,1,0.003562945368171,0.001187648456057,0.003556613114847,0.0011869437595286,0.0065218634317991,2,3.8183594,3.5058594,3.7148438,3.5742188,3.4785156,3.5253906,3,0,0,13,5,0,0,0,3,126,24
1683,7FF6972B86C2,3.0,4.0,3.5,3.5,3.5,4.0,571,0,1,0,1,0.0,0.0017513134851138,0.0,0.0017497817237877,0.0017497817237877,1,3.6289062,3.4179688,3.6503906,3.4257812,3.3320312,3.4472656,0,1,0,3,9,0,2,0,1,84,16
1684,800FE9615C63,2.0,2.0,3.0,2.0,2.5,2.0,401,22,1,0,1,0.054862842892768,0.0024937655860349,0.0534107517397087,0.0024906613124518,0.0826067889220148,0,2.6347656,2.4648438,2.6640625,2.5898438,2.5195312,2.359375,0,0,0,30,6,0,0,0,3,268,39
